time,open,high,low,close,volume
1765272600000,198.4,198.4,198.39,198.4,1
1767346200000,149.75,149.76,149.75,149.75,1
1768383000000,190.2,190.2,190.19,190.2,1
1770283800000,104.17,104.18,104.17,104.17,1
1773739800000,152.27,152.27,152.26,152.27,1
1775122200000,116.4,116.41,116.4,116.4,1
1776850200000,183.25,183.25,183.24,183.25,1
1777455000000,156.11,156.12,156.11,156.11,1
